Name,Package URL,Github,ecosystem,number,created_at,openByOutsider,comments,returnByInsider,reply_at
org.jmock:jmock-junit4,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/jmock-developers/jmock-library,maven,237,2023-07-11T18:36:08Z,true,0,false,
com.google.api.grpc:proto-google-common-protos,https://github.com/googleapis/sdk-platform-java,https://github.com/googleapis/sdk-platform-java,maven,2125,2023-10-15T01:34:04Z,true,0,false,
nl.jqno.equalsverifier:equalsverifier,https://www.jqno.nl/equalsverifier,https://github.com/jqno/equalsverifier,maven,865,2023-10-14T22:14:30Z,true,0,false,
org.springframework:springloaded,https://github.com/spring-projects/spring-loaded,https://github.com/spring-projects/spring-loaded,maven,235,2023-03-17T15:58:01Z,true,8,false,
io.javalin:javalin,https://javalin.io,https://github.com/javalin/javalin,maven,2021,2023-10-13T23:00:15Z,false,2,true,2023-10-14T18:17:57Z
com.vimalselvam:cucumber-extentsreport,http://vimalselvam.com,https://github.com/email2vimalraj/CucumberExtentReporter,maven,124,2021-08-25T20:07:39Z,true,0,false,
org.scala-sbt:compiler-interface,https://github.com/sbt/zinc,https://github.com/sbt/zinc,maven,1268,2023-10-12T16:02:53Z,false,0,false,
org.codehaus.plexus:plexus-classworlds,https://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-classworlds,maven,74,2022-11-18T09:57:45Z,false,2,true,2022-11-18T10:20:30Z
ma.glasnost.orika:orika-core,http://code.google.com/p/orika,https://github.com/orika-mapper/orika,maven,396,2023-07-21T15:02:43Z,true,0,false,
org.scala-sbt:sbt,https://github.com/sbt/sbt,https://github.com/sbt/sbt,maven,7404,2023-10-12T18:02:53Z,false,0,false,
org.codehaus.woodstox:stax2-api,http://github.com/FasterXML/stax2-api,https://github.com/FasterXML/stax2-api,maven,22,2023-02-10T12:51:58Z,true,3,true,2023-02-13T02:45:35Z
org.springframework.roo:org.springframework.roo.annotations,http://projects.spring.io/spring-roo/,https://github.com/spring-projects/spring-roo,maven,134,2022-10-27T17:50:41Z,true,0,false,
org.apache.activemq:artemis-jms-client,https://activemq.apache.org/components/artemis/,https://github.com/apache/activemq-artemis,maven,4648,2023-10-12T21:08:32Z,false,2,true,2023-10-13T13:31:44Z
com.journeyapps:zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,maven,744,2023-09-12T10:14:58Z,true,2,false,
com.fasterxml.jackson.module:jackson-module-scala_2.11,https://github.com/FasterXML/jackson-module-scala,https://github.com/FasterXML/jackson-module-scala,maven,650,2023-10-09T22:45:16Z,true,4,true,2023-10-09T23:17:55Z
de.javakaffee:kryo-serializers,https://github.com/magro/kryo-serializers,https://github.com/magro/kryo-serializers,maven,136,2023-06-14T06:07:32Z,true,9,true,2023-06-14T21:21:32Z
com.github.tobato:fastdfs-client,https://github.com/tobato/FastDFS_Client,https://github.com/tobato/FastDFS_Client,maven,293,2023-09-07T01:13:51Z,true,0,false,
com.google.jimfs:jimfs,https://github.com/google/jimfs,https://github.com/google/jimfs,maven,277,2023-10-12T08:15:54Z,true,0,false,
io.micronaut:micronaut-http-client,https://micronaut.io,https://github.com/micronaut-projects/micronaut-core,maven,9982,2023-10-15T14:05:44Z,false,1,true,2023-10-15T14:06:08Z
org.apache.directory.server:apacheds-protocol-ldap,https://directory.apache.org/apacheds/1.5,https://github.com/apache/directory-server,maven,118,2023-10-10T22:44:08Z,false,2,true,2023-10-12T05:27:38Z
org.asciidoctor:asciidoctorj,https://github.com/asciidoctor/asciidoctorj,https://github.com/asciidoctor/asciidoctorj,maven,1236,2023-09-21T19:24:40Z,false,4,true,2023-09-21T19:33:23Z
pl.droidsonroids.gif:android-gif-drawable,https://github.com/koral--/android-gif-drawable,https://github.com/koral--/android-gif-drawable,maven,835,2023-10-11T08:47:25Z,true,0,false,
org.activiti:activiti-engine,http://activiti.org,https://github.com/Activiti/Activiti,maven,4447,2023-10-13T21:04:59Z,false,0,false,
org.jgrapht:jgrapht-core,http://www.jgrapht.org,https://github.com/jgrapht/jgrapht,maven,1162,2023-09-11T09:30:37Z,true,1,true,2023-09-11T17:11:32Z
com.sun.xml.ws:jaxws-rt,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/metro-jax-ws,maven,659,2023-10-09T09:03:44Z,true,0,false,
org.hibernate:hibernate-search-orm,http://search.hibernate.org,https://github.com/hibernate/hibernate-search,maven,3777,2023-10-06T12:44:54Z,false,1,false,
com.nhaarman.mockitokotlin2:mockito-kotlin,https://github.com/nhaarman/mockito-kotlin,https://github.com/nhaarman/mockito-kotlin,maven,492,2023-09-13T10:31:54Z,true,0,false,
io.reactivex.rxjava2:rxkotlin,https://github.com/ReactiveX/RxKotlin,https://github.com/ReactiveX/RxKotlin,maven,255,2023-07-20T18:11:50Z,true,0,false,
com.sun.xml.messaging.saaj:saaj-impl,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/metro-saaj,maven,203,2022-06-02T17:31:45Z,false,0,false,
com.google.cloud:google-cloud-translate,https://github.com/googleapis/google-cloud-java,https://github.com/googleapis/google-cloud-java,maven,9965,2023-10-15T15:13:31Z,false,0,false,
com.carrotsearch.randomizedtesting:randomizedtesting-runner,https://github.com/randomizedtesting/randomizedtesting,https://github.com/randomizedtesting/randomizedtesting,maven,306,2022-08-02T16:33:12Z,false,11,true,2022-08-24T19:02:10Z
org.apache.maven.wagon:wagon-provider-api,https://maven.apache.org/wagon,https://github.com/apache/maven-wagon,maven,93,2023-10-03T10:08:57Z,false,0,false,
com.jakewharton.retrofit:retrofit2-kotlin-coroutines-adapter,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter/,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter,maven,48,2019-04-17T12:46:20Z,true,11,false,
org.crazycake:shiro-redis,https://github.com/alexxiyang/shiro-redis,https://github.com/alexxiyang/shiro-redis,maven,168,2023-09-25T08:02:48Z,true,0,false,
org.scribe:scribe,http://github.com/fernandezpablo85/scribe-java,https://github.com/fernandezpablo85/scribe-java,maven,1065,2023-09-11T06:15:34Z,true,2,false,
com.facebook.stetho:stetho,https://github.com/facebook/stetho,https://github.com/facebook/stetho,maven,714,2022-09-19T11:32:53Z,true,3,false,
com.squareup:otto,http://github.com/square/otto/,https://github.com/square/otto,maven,205,2018-04-16T12:13:33Z,true,0,false,
com.fasterxml.uuid:java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator,maven,87,2023-10-12T20:24:09Z,false,0,false,
org.lz4:lz4-java,https://github.com/lz4/lz4-java,https://github.com/lz4/lz4-java,maven,214,2023-09-01T22:29:43Z,true,3,false,
com.google.testing.compile:compile-testing,http://github.com/google/compile-testing,https://github.com/google/compile-testing,maven,346,2023-02-14T03:17:04Z,true,2,true,2023-02-16T18:09:35Z
com.alibaba.nacos:nacos-client,https://nacos.io,https://github.com/alibaba/nacos,maven,11248,2023-10-13T09:17:23Z,false,0,false,
org.locationtech.jts:jts-core,https://www.locationtech.org/projects/technology.jts,https://github.com/locationtech/jts,maven,1007,2023-10-13T21:20:01Z,false,0,false,
com.google.auth:google-auth-library-oauth2-http,https://github.com/googleapis/google-auth-library-java,https://github.com/googleapis/google-auth-library-java,maven,1306,2023-10-11T22:47:31Z,false,1,false,
org.springframework.webflow:spring-webflow,https://github.com/spring-projects/spring-webflow,https://github.com/spring-projects/spring-webflow,maven,1800,2023-10-13T14:57:46Z,true,0,false,
com.github.mxab.thymeleaf.extras:thymeleaf-extras-data-attribute,https://github.com/mxab/thymeleaf-extras-data-attribute,https://github.com/mxab/thymeleaf-extras-data-attribute,maven,10,2019-06-19T19:12:45Z,true,2,true,2019-06-24T09:05:32Z
org.springframework.cloud:spring-cloud-stream-binder-kafka,https://spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-stream-binder-kafka,maven,1226,2023-02-07T11:44:48Z,true,0,false,
com.fasterxml.woodstox:woodstox-core,https://github.com/FasterXML/woodstox,https://github.com/FasterXML/woodstox,maven,177,2023-07-18T10:48:02Z,true,1,true,2023-07-18T17:30:50Z
org.tensorflow:tensorflow-lite,https://tensorflow.org/lite/,https://github.com/tensorflow/tensorflow,maven,62114,2023-10-15T05:48:56Z,true,1,false,
info.cukes:gherkin,https://github.com/cucumber/gherkin,https://github.com/cucumber/gherkin,maven,183,2023-10-13T09:40:58Z,true,2,false,
org.openjdk.jol:jol-core,http://maven.apache.org,https://github.com/openjdk/jol,maven,24,2022-05-03T08:47:17Z,true,55,false,
org.apache.parquet:parquet-avro,https://parquet.apache.org,https://github.com/apache/parquet-mr,maven,1172,2023-10-15T02:06:14Z,false,0,false,
org.neo4j.driver:neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,maven,1491,2023-10-05T03:09:49Z,false,0,false,
org.scala-sbt:test-interface,http://www.scala-sbt.org,https://github.com/sbt/test-interface,maven,1,2016-03-16T06:11:18Z,true,5,false,
org.telegram:telegrambots,https://github.com/rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,maven,1280,2023-10-09T10:15:36Z,true,0,false,
com.google.maps.android:android-maps-utils,https://github.com/googlemaps/android-maps-utils,https://github.com/googlemaps/android-maps-utils,maven,1235,2023-10-09T11:07:17Z,false,0,false,
io.spring.gradle:dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,maven,332,2022-06-30T19:36:49Z,false,0,false,
com.timgroup:java-statsd-client,http://github.com/tim-group/java-statsd-client,https://github.com/tim-group/java-statsd-client,maven,52,2020-07-23T22:23:14Z,true,1,false,
org.apache.storm:storm-core,https://storm.apache.org,https://github.com/apache/storm,maven,3587,2023-10-11T20:52:55Z,false,0,false,
com.github.luben:zstd-jni,https://github.com/luben/zstd-jni,https://github.com/luben/zstd-jni,maven,279,2023-10-12T14:40:33Z,true,0,false,
com.afollestad.material-dialogs:core,https://github.com/afollestad/material-dialogs,https://github.com/afollestad/material-dialogs,maven,2091,2023-02-06T02:57:13Z,true,2,false,
org.python:jython,https://www.jython.org/,https://github.com/jython/jython,maven,280,2023-10-03T08:57:43Z,false,0,false,
com.google.cloud:libraries-bom,https://cloud.google.com/java/docs/bom,https://github.com/googleapis/java-cloud-bom,maven,6247,2023-10-15T00:34:57Z,false,0,false,
p6spy:p6spy,https://github.com/p6spy/p6spy,https://github.com/p6spy/p6spy,maven,557,2023-07-10T11:07:08Z,true,1,false,
org.immutables:value,http://immutables.org,https://github.com/immutables/immutables,maven,1487,2023-10-11T18:28:40Z,true,0,false,
org.owasp.encoder:encoder,https://www.owasp.org/index.php/OWASP_Java_Encoder_Project,https://github.com/owasp/owasp-java-encoder,maven,68,2023-06-06T17:54:16Z,true,3,true,2023-06-06T19:45:09Z
com.alibaba.boot:dubbo-spring-boot-starter,https://github.com/apache/incubator-dubbo-spring-boot-project,https://github.com/apache/incubator-dubbo-spring-boot-project,maven,812,2022-05-28T11:37:40Z,false,0,false,
com.tdunning:t-digest,https://github.com/tdunning/t-digest,https://github.com/tdunning/t-digest,maven,213,2023-10-12T05:06:05Z,true,2,true,2023-10-14T18:57:44Z
org.ops4j.pax.logging:pax-logging-api,https://ops4j1.jira.com/wiki/spaces/paxlogging/overview,https://github.com/ops4j/org.ops4j.pax.logging,maven,533,2023-10-03T14:07:36Z,false,0,false,
com.baomidou:dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter/tree/master/dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,maven,576,2023-10-13T08:26:33Z,true,4,true,2023-10-13T15:18:53Z
org.neo4j:neo4j,http://components.neo4j.org/neo4j/5.12.0,https://github.com/neo4j/neo4j,maven,13325,2023-10-15T09:21:53Z,true,0,false,
com.graphql-java:graphql-java,https://github.com/graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,maven,3347,2023-10-11T16:03:21Z,true,2,false,
tech.jhipster:jhipster-framework,https://github.com/jhipster/jhipster-bom/,https://github.com/jhipster/jhipster-bom,maven,1444,2023-10-11T12:23:29Z,true,2,false,
io.github.openfeign:feign-okhttp,https://github.com/openfeign/feign,https://github.com/openfeign/feign,maven,2202,2023-10-15T12:15:58Z,false,1,false,
com.sun.mail:jakarta.mail,http://eclipse-ee4j.github.io/mail,https://github.com/eclipse-ee4j/mail,maven,698,2023-08-28T09:51:45Z,true,1,true,2023-10-13T05:23:12Z
us.codecraft:webmagic-extension,https://github.com/code4craft/webmagic/,https://github.com/code4craft/webmagic,maven,1130,2023-09-30T12:29:39Z,true,0,false,
io.projectreactor.netty:reactor-netty,https://github.com/reactor/reactor-netty,https://github.com/reactor/reactor-netty,maven,2927,2023-10-06T04:49:48Z,false,0,false,
joda-time:joda-time-hibernate,http://www.joda.org/joda-time-hibernate/,https://github.com/JodaOrg/joda-time-hibernate,maven,16,2023-10-03T05:05:27Z,false,0,false,
io.github.classgraph:classgraph,https://github.com/classgraph/classgraph,https://github.com/classgraph/classgraph,maven,795,2023-09-24T02:24:59Z,true,0,false,
org.omnifaces:omnifaces,https://omnifaces.org,https://github.com/omnifaces/omnifaces,maven,773,2023-09-12T15:37:13Z,true,6,true,2023-09-12T18:36:50Z
org.grails.plugins:cache,https://github.com/grails-plugins/grails-cache,https://github.com/grails-plugins/grails-cache,maven,174,2023-09-04T13:41:48Z,false,0,false,
pub.devrel:easypermissions,https://github.com/googlesamples/easypermissions,https://github.com/googlesamples/easypermissions,maven,363,2023-08-28T01:57:29Z,true,0,false,
org.eclipse.persistence:org.eclipse.persistence.asm,http://www.eclipse.org/eclipselink,https://github.com/eclipse-ee4j/eclipselink-asm,maven,7,2021-08-05T17:28:40Z,false,1,true,2022-02-07T12:32:25Z
com.netflix.hystrix:hystrix-core,https://github.com/Netflix/Hystrix,https://github.com/Netflix/Hystrix,maven,2048,2023-09-14T05:17:20Z,true,4,false,
com.parse.bolts:bolts-android,https://github.com/BoltsFramework/Bolts-Android,https://github.com/BoltsFramework/Bolts-Android,maven,159,2019-12-06T08:43:48Z,true,0,false,
org.roaringbitmap:RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,maven,658,2023-09-26T20:09:17Z,false,0,false,
org.deeplearning4j:deeplearning4j-core,http://deeplearning4j.konduit.ai/,https://github.com/eclipse/deeplearning4j,maven,10038,2023-10-12T23:15:01Z,false,0,false,
org.firebirdsql.jdbc:jaybird-jdk18,https://www.firebirdsql.org/en/devel-jdbc-driver/,https://github.com/FirebirdSQL/jaybird,maven,762,2023-09-11T13:41:25Z,true,1,true,2023-09-11T16:00:32Z
com.yahoo.platform.yui:yuicompressor,http://developer.yahoo.com/yui/compressor/,https://github.com/yui/yuicompressor,maven,347,2023-03-27T07:19:32Z,true,0,false,
org.mule.tests:mule-tests-functional,https://developer.mulesoft.com/,https://github.com/mulesoft/mule,maven,12918,2023-10-12T20:17:24Z,false,1,true,2023-10-12T21:00:42Z
org.jboss.logging:jboss-logging-processor,http://www.jboss.org,https://github.com/jboss-logging/jboss-logging-tools,maven,81,2020-05-09T18:45:31Z,true,4,true,2021-06-08T23:03:01Z
org.springframework.cloud:spring-cloud-starter-zookeeper-discovery,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-zookeeper,maven,322,2023-09-08T11:40:18Z,true,0,false,
com.intuit.ssp:ssp-android,https://github.com/intuit/ssp,https://github.com/intuit/ssp,maven,17,2023-04-14T10:41:48Z,true,0,false,
org.jboss.shrinkwrap:shrinkwrap-api,http://arquillian.org/modules/shrinkwrap-shrinkwrap/,https://github.com/shrinkwrap/shrinkwrap,maven,157,2023-09-27T11:18:44Z,false,0,false,
com.alibaba.csp:sentinel-datasource-nacos,https://github.com/alibaba/Sentinel,https://github.com/alibaba/Sentinel,maven,3239,2023-10-09T04:00:03Z,true,0,false,
com.typesafe.akka:akka-actor_2.11,https://akka.io/,https://github.com/akka/akka,maven,32176,2023-10-14T18:10:08Z,false,0,false,
org.datanucleus:datanucleus-api-jdo,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-api-jdo,maven,127,2023-01-29T13:45:58Z,true,1,true,2023-01-29T15:11:30Z
org.grails:grails-web-boot,https://grails.org/,https://github.com/grails/grails-core,maven,13166,2023-10-13T07:29:22Z,true,0,false,
org.optaplanner:optaplanner-core,https://www.optaplanner.org,https://github.com/kiegroup/optaplanner,maven,23,2023-10-10T03:48:11Z,false,0,false,
org.cassandraunit:cassandra-unit-spring,https://github.com/jsevellec/cassandra-unit,https://github.com/jsevellec/cassandra-unit,maven,342,2022-09-21T14:45:25Z,true,0,false,
com.facebook.shimmer:shimmer,http://facebook.github.io/shimmer-android,https://github.com/facebook/shimmer-android,maven,142,2023-07-15T13:03:45Z,true,1,false,
jakarta.json:jakarta.json-api,https://github.com/eclipse-ee4j/jsonp,https://github.com/eclipse-ee4j/jsonp,maven,404,2023-10-10T07:29:18Z,true,3,false,
io.socket:socket.io-client,https://github.com/socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,maven,753,2023-10-13T19:05:12Z,true,0,false,
org.apache.maven.shared:maven-invoker,https://maven.apache.org/shared/,https://github.com/apache/maven-invoker,maven,68,2023-09-28T23:39:08Z,false,0,false,
io.projectreactor:reactor-net,https://github.com/reactor/reactor,https://github.com/reactor/reactor,maven,733,2023-09-19T12:29:12Z,true,0,false,
org.jboss:jboss-vfs,http://www.jboss.org,https://github.com/jbossas/jboss-vfs,maven,47,2023-05-25T15:45:04Z,true,0,false,
com.google.javascript:closure-compiler,https://developers.google.com/closure/compiler/,https://github.com/google/closure-compiler,maven,4123,2023-09-14T03:00:12Z,true,1,false,
cn.afterturn:easypoi-base,http://www.wupaas.com/,https://github.com/jueyue/easypoi,maven,39,2023-06-01T16:30:14Z,true,0,false,
